id,title,artist_display,date_display,place_of_origin,category_titles,description,medium_display,dimensions,provenance_text,exhibition_history,publication_history,credit_line,department_title,style_title,artwork_type_title,technique_titles,subject_titles,image_url,image_path
70146,Pendant of dragon,China,"Late Eastern Zhou dynasty, c. 770–256 B.C.",China,Arts of Asia,,Jade,4.5 × 10.1 × 0.4 cm (1 3/4 × 3 15/16 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
70149,Pendant of dragon,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,5 × 13.1 × 0.5 cm (1 15/16 × 5 1/8 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/5d37079a-1082-652a-9706-671bc4070a2c/full/843,/0/default.jpg",chinese_art_images\2771.jpg
70151,Pendant of dragon,China,"Late Eastern Zhou dynasty (c.770–256 B.C.) 
c.3rd century B.C.",China,Arts of Asia,A work made of jade.,Jade,5.4 × 15 × 0.4 cm (2 1/8 × 5 7/8 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/4d313a31-de7b-a02c-8eac-038b1dfcc6ed/full/843,/0/default.jpg",chinese_art_images\2772.jpg
70155,Dragon Pendant,China,"Eastern Zhou dynasty, c.770–256 B.C.
c.4th/3rd century B.C.",China,Arts of Asia,,Jade,3.2 × 1 × 5.3 cm (1 1/4 × 3/8 × 2 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70157,Small Human Figure,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,,Jade,2.6 × 1.5 × 0.7 cm (1 × 9/16 × 1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
70160,Ring,China,"Eastern Zhou dynasty, c. 770–256 B.C.
c. 6th/5th century B.C.",China,Arts of Asia,,Jade,5.8 × 4 × 0.4 cm (2 1/4 × 1 9/16 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70164,Openwork Jade Bi,China,Western Han dynasty (206 B.C.–A.D. 9),China,Arts of Asia,,"Pale green jade, calcinated",Diam.: 4.9 cm (1 15/16 in.); Thickness: D.: 0.3 cm (1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70167,Pendant in Form of an Archer’s Ring,China,Western Han dynasty (206 B.C.–A.D. 9),China,Arts of Asia,,Jade,6.5 × 4.2 × 0.5 cm (2 9/16 × 1 7/16 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70169,Coiled Animal Pendant,China,"Eastern Zhou dynasty or Western Han dynasty 
3rd/2nd century B.C.",China,Arts of Asia,,Jade,Diam.: 3.8 cm (1 1/2 in.); Thickness: D.: 0.3 cm (1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70174,Dragon Plaque,China,"Eastern Zhou dynasty, c. c. 770–256 B.C.
c. 4th century B.C.",China,Arts of Asia,,Jade,5.6 × 2.4 × 0.5 cm (2 3/16 × 15/16 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Coverings and Hangings,,,,
70176,Dragon Plaque,China,"Eastern Zhou dynasty, c. 770–256 B.C.
c. 4th century B.C.",China,Arts of Asia,,Jade,5.6 × 2.6 × 0.5 cm (2 3/16 × 1 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Coverings and Hangings,,,,
70178,Pendant of dragon,China,"Late Eastern Zhou dynasty, c.770–256 B.C.",China,Arts of Asia,A work made of jade.,Jade,3.5 × 2.2 × 0.5 cm (1 3/8 × 7/8 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/a0436ea5-398b-5228-0047-419a0cf50a08/full/843,/0/default.jpg",chinese_art_images\2773.jpg
70181,Plaque with animal mask,China,"Late Eastern Zhou dynasty, c. 770–256 B.C.",China,Arts of Asia,,Jade,5 × 8.6 × 0.2 cm (1 15/16 × 3 3/8 × 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
70183,Pendant,China,"Late Eastern Zhou dynasty, c. 770–256 B.C.",China,Arts of Asia,A work made of jade.,Jade,3.9 × 2.9 × 0.5 cm (1 1/2 × 1 1/8 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/670d6132-4bde-7ada-7207-c5df7b7e04bb/full/843,/0/default.jpg",chinese_art_images\2774.jpg
70186,Dragon Pendant,China,"Eastern Zhou dynasty, c. 770–256 B.C.
c. 4th/3rd century B.C.",China,Arts of Asia,,Jade,6.1 × 1.5 × 0.4 cm (2 3/8 × 9/16 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70188,Plaque,China,"Late Eastern Zhou dynasty, c. 770–256 B.C.",China,Arts of Asia,A work made of stone.,Stone,2.7 × 4.7 × 0.2 cm (1 1/16 × 1 13/16 × 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/d682b2b7-7799-bb2c-a039-0b65c5e1d64b/full/843,/0/default.jpg",chinese_art_images\2775.jpg
70191,Dragon Pendant,China,"Eastern Zhou dynasty, c. 770–256 B.C. 
c.4th/3rd century B.C.",China,Arts of Asia,,Jade,6.7 × 2.5 × 0.5 cm (2 5/8 × 1 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70193,Pendant of dragon,China,"Late Eastern Zhou dynasty, c. 770–256 B.C.",China,Arts of Asia,A work made of jade.,Jade,2.7 × 5.3 × 0.2 cm (1 1/16 × 2 1/16 × 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/0663e228-aae4-f98e-4f40-bc55a405b99d/full/843,/0/default.jpg",chinese_art_images\2776.jpg
70196,Pendant of bird,China,"Late Eastern Zhou dynasty, c. 770–256 B.C.",China,Arts of Asia,A work made of jade.,Jade,6.4 × 2 × 0.7 cm (2 1/2 × 3/4 × 1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/545c5771-72e8-ad79-263f-f162a06d0e25/full/843,/0/default.jpg",chinese_art_images\2777.jpg
70199,Bird Pendant,China,"Eastern Zhou dynasty, c. 770–256 B.C.
c. 4th/3rd century B.C.",China,Arts of Asia,,Jade,2.2 × 3.2 × 1.3 cm (7/8 × 1 1/4 × 1/2 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70201,Pendant,China,"Late Eastern Zhou dynasty, c. 770–256 B.C.",China,Arts of Asia,A work made of jade.,Jade,2.1 × 10.1 × 0.7 cm (13/16 × 3 15/16 × 1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/91e34941-f808-1fb1-825f-d0f5290a6eb9/full/843,/0/default.jpg",chinese_art_images\2778.jpg
70205,Dragon Plaque,China,"Eastern Zhou dynasty, c. 770–256 B.C.
c. 7th/6th century B.C.",China,Arts of Asia,,Jade,5.4 × 5.1 × 0.3 cm (2 1/8 × 2 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70207,Kneeling Figure,"China, probably Sichuan province",late 2nd millennium B.C.,China,Arts of Asia; Essentials,"<p>This starkly poignant figure, probably a male, kneels with his hands bound behind him with two rounds of thick rope. Parted down the middle, his hair resembles an open book; finely incised parallel lines suggest that it has been meticulously combed, and a long double braid hangs down his back. His facial features are defined by raised eyebrows, high cheekbones, a tight mouth that curves slightly downward, and large pierced ears that project perpendicularly from his head. Evoking fierceness and shock, the man stares blankly ahead—like a subdued victim anticipating a terrifying, painful punishment. Figures with proportions and features similar to this sculpture have recently been unearthed at sites in southwestern Sichuan Province that date to the second millennium BC. Whereas those images were carved from more roughly textured stones and sometimes preserve traces of pigment, this example’s smooth, blackish-green surface appears unique. Scientific analyses indicate that the sculpture was probably darkened by burning before burial and, upon rediscovery, was polished and saturated with wax.</p>
",Chlorite,19.6 × 7 × 9.8 cm (7 3/4 × 2 3/4 × 3 3/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Sculpture,carving; burning; waxing,figures (representations); Chinese; Sichuan,,
70209,Applique,China,"Late Eastern Zhou dynasty, c. 770–256 B.C.",China,Arts of Asia,A work made of jade.,Jade,1.3 × 3.2 × 0.5 cm (1/2 × 1 1/4 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/58299d4d-8b8f-5b7f-bb5d-1076d2271342/full/843,/0/default.jpg",chinese_art_images\2779.jpg
70213,Tube,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,5.4 × 1 cm (2 1/8 × 3/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/b1e5ef82-b402-2cfa-b7c1-216003d759c5/full/843,/0/default.jpg",chinese_art_images\2780.jpg
70214,Finial,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,1.5 × 4.2 × 0.7 cm (9/16 × 1 5/8 × 1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/673c872c-4974-5033-b4cf-c938bd86cff2/full/843,/0/default.jpg",chinese_art_images\2781.jpg
70216,Link,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,1.6 × 6.2 × 0.4 cm (5/8 × 2 7/16 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/f79c2116-7833-4413-ba70-d077053050be/full/843,/0/default.jpg",chinese_art_images\2782.jpg
70220,Link,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,1 × 5.1 × 1.3 cm (3/8 × 2 × 1/2 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/49fc52b0-834d-dcd7-b83b-ce24bc7e4ed3/full/843,/0/default.jpg",chinese_art_images\2783.jpg
70223,Link,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,1.2 × 5.1 × 1.2 cm (7/16 × 2 × 7/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/5c0b81d4-32d4-19d9-570d-d07cee294753/full/843,/0/default.jpg",chinese_art_images\2784.jpg
70225,Link,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,1.6 × 4.5 × 0.5 cm (5/8 × 1 3/4 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/a22623f5-5be7-ccf0-217b-2bae1542a987/full/843,/0/default.jpg",chinese_art_images\2785.jpg
70229,Jade Ornament,China,"Eastern Zhou dynasty, c.770–256 BC
c. 5th century B.C.",China,Arts of Asia,,Jade,,,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70231,Rectangular Plaque,China,"Eastern Zhou dynasty, c. 770–256 B.C.
5th century B.C.",China,Arts of Asia,,Jade,10.5 × 2.4 × 0.4 cm (4 1/8 × 15/16 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Coverings and Hangings,,,,
70235,Perforated Cylinder,China,"Eastern Zhou dynasty, c. 770–256 B.C.
5th century B.C.",China,Arts of Asia,,Jade,15.9 × 1.9 cm (11 × 3/4 in.); Diam.: 1.9 cm (3/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70237,Rectangular Plaque,China,"Eastern Zhou dynasty, c. 770–256 B.C.
5th century B.C.",China,Arts of Asia,,Jade,10.5 × 2.4 × 0.4 cm (4 1/8 × 15/16 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Coverings and Hangings,,,,
70238,Jade Ornament,China,"Eastern Zhou dynasty, c.770–256 B.C.
5th century B.C.",China,Arts of Asia,,Jade,8 × 1.8 × 0.7 cm (3 1/8 × 11/16 × 1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70241,Plaque with Interlinked Scrolls,China,"Eastern Zhou dynasty, c. 770–256 B.C.
7th century B.C.",China,Arts of Asia,,Jade,2.3 × 2 × 0.2 cm (7/8 × 3/4 × 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Coverings and Hangings,,,,
70243,Plaque,China,"Western Zhou dynasty, c. 1045–771 B.C.",China,Arts of Asia,,Jade,3.4 × 1.8 × 0.4 cm (1 5/16 × 11/16 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Coverings and Hangings,,,,
70246,Plaque,China,"Western Zhou dynasty, c. 1045–771 B.C.",China,Arts of Asia,,Jade,3.4 × 1.8 × 0.4 cm (1 5/16 × 11/16 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Coverings and Hangings,,,,
70249,Plaque with Interlinked Scrolls,China,"Eastern Zhou dynasty, c. 770–256 B.C.
7th century B.C.",China,Arts of Asia,,Jade,2.5 × 2.2 × 0.2 cm (1 × 7/8 × 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Coverings and Hangings,,,,
70253,Applique,China,"Late Eastern Zhou dynasty, c. 770–256 B.C.",China,Arts of Asia,A work made of jade.,Jade,2.3 × 3.1 × 0.1 cm (7/8 × 1 3/16 × 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/680fdbb8-1867-3862-fbb0-d289db1ebb82/full/843,/0/default.jpg",chinese_art_images\2786.jpg
70255,Plaque,China,"Eastern Zhou dynasty, c.770–256 B.C.
7th/6th century B.C.",China,Arts of Asia,,Jade,4.4 × 3.5 × 0.3 cm (1 3/4 × 1 3/8 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70258,Applique,China,"Late Eastern Zhou dynasty, c.770–256 B.C.",China,Arts of Asia,A work made of jade.,Jade,2.3 × 3.2 × 0.2 cm (7/8 × 1 1/4 × 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/ca98aa02-1ffb-8708-2faa-f1789e711c2b/full/843,/0/default.jpg",chinese_art_images\2787.jpg
70261,Plaque,China,"Eastern Zhou dynasty, c.770–256 B.C.
7th/6th century B.C.",China,Arts of Asia,,Jade,4.8 × 2.3 cm (1 7/8 × 15/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70264,Plaque,China,"Eastern Zhou dynasty, c. 770–256 B.C. 
7th/6th century B.C.",China,Arts of Asia,,Jade,5.7 × 3 cm (2 1/4 × 1 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70268,Plaque with Dragons Design,China,"Eastern Zhou period, 8th/7th century B.C.",China,Arts of Asia,,Jade,4.2 × 3.2 × 0.1 cm (1 5/8 × 1 1/4 × 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Coverings and Hangings,,,,
70272,Plaque with Dragon Design,China,"Eastern Zhou period, 8th/7th century B.C.",China,Arts of Asia,,Jade,"5.7 × 5.7 × 0.1 cm (2 1/4 × 2 1/4 × 1/32 in.)
4.8 × 2.4 × 0.1 cm (1 7/8 × 15/16 × 1/32 in.)",,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70274,Applique,China,"Late Eastern Zhou dynasty, c. 770–256 B.C.",China,Arts of Asia,A work made of jade.,Jade,2.7 × 4.2 × 0.2 cm (1 1/16 × 1 5/8 × 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/d3cf8797-bb64-f6ea-d783-2cb32bb3820f/full/843,/0/default.jpg",chinese_art_images\2788.jpg
70278,Slit Ring (jue),China,"Eastern Zhou dynasty, c. 770–256 B.C.
8th/7th century B.C.",China,Arts of Asia,,Jade,0.4 × 2.9 cm (1/8 × 1 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70280,Slit Ring (jue),China,"Eastern Zhou dynasty, c. 770–256 B.C.
8th/7th century B.C.",China,Arts of Asia,,Jade,0.3 × 4.7 cm (1/8 × 1 13/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70284,Slit Ring (jue),China,"Neolithic period, 4th/3rd millennium B.C.",China,Arts of Asia,,Jade,0.4 × 2.9 cm (1/8 × 1 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70286,Slit ring (Jue),China,"Early Eastern Zhou period, 8th–7th century B.C.",China,Arts of Asia,A work made of jade.,Jade,D.: 3.5 cm (1 3/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/0346e9fc-d850-f7aa-5ad0-715adeeb58f5/full/843,/0/default.jpg",chinese_art_images\2789.jpg
70288,Slit Ring (jue),China,"Eastern Zhou period, 8th/7th century B.C.",China,Arts of Asia,,Jade,0.3 × 3.2 cm (1/8 × 1 1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70292,Slit Cylinder (jue),China,"Eastern Zhou period, 7th/6th century B.C.",China,Arts of Asia,,Jade,2.5 × 1.9 × 0.5 cm (1 × 3/4 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70295,Slit ring (Jue),China,Late Eastern Zhou,China,Arts of Asia,A work made of jade.,Jade,0.4 × 5.1 cm (1/8 × 2 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/34d3a76d-b5f2-d70e-6ec2-897fcb47d032/full/843,/0/default.jpg",chinese_art_images\2790.jpg
70298,Slit Cylinder (jue),China,"Eastern Zhou period, 7th/6th century B.C.",China,Arts of Asia,,Jade,2.5 × 1.9 × 0.5 cm (1 × 3/4 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70300,Slit Disc (jue),China,"Eastern Zhou period, 7th century B.C.",China,Arts of Asia,,Jade,Diam.: 4.4 cm (1 3/4 in.); Thickness: D.: 0.2 cm (1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70310,Slit Disc (jue),China,"Eastern Zhou period, 7th century B.C.",China,Arts of Asia,,Jade,Diam.: 5.2 cm (2 1/16 in.); Thickness: D.: 0.2 cm (1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70315,Bead,China,Eastern Zhou Dynasty,China,Arts of Asia,,Jade,1.6 × 2.6 × 1 cm (5/8 × 1 × 3/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
70317,Grooved ring,China,Eastern Zhou Dynasty,China,Arts of Asia,,Jade,2.7 × 0.2 × 3.9 cm (1 1/16 × 1/16 × 1 1/2 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
70322,Bead,China,Eastern Zhou dynasty,China,Arts of Asia,,Jade,2.6 × 2.1 cm (1 × 13/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
70324,Bead,China,"Eastern Zhou period, 4th/3rd century B.C.",China,Arts of Asia,,Jade,3.5 × 2.1 × 1.6 cm (1 3/8 × 13/16 × 3 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70326,Bead,China,Eastern Zhou Dynasty,China,Arts of Asia,,Stone,4.2 × 3.1 cm (1 5/8 × 1 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
70330,Bead,China,"Eastern Zhou period, 4th/3rd century B.C.",China,Arts of Asia,,Jade,3.8 × 3 × 1.3 cm (1 1/2 × 13/16 × 1/2 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70332,Bead,China,Shang or Zhou Dynasty,China,Arts of Asia,,Jade,11.5 × 4.5 × 0.5 cm (4 1/2 × 1 3/4 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,Decorative Arts,,,,
