subject,predicate,object
11045,媒介是,耀州窑
11045,媒介是,釉下模印装饰炻器
11047,创造年代是,北宋
11047,创造年代是,宋朝
11047,尺寸是,31.7 × 15.1 厘米（12 1/2 × 5 15/16 英寸）；直径：15.1 厘米（5 15/16 英寸）
11047,现藏博物馆是,芝加哥艺术学院
11047,来源地是,中国
11047,类型是,船只
11047,媒介是,龙泉窑
11047,媒介是,釉下模印刻花炻器
11048,创造年代是,战国时期
11048,尺寸是,H.: 17.9厘米（7 1/8英寸）
11048,现藏博物馆是,芝加哥艺术学院
11048,来源地是,中国
11048,类型是,船只
11048,媒介是,带有灰釉痕迹并饰有雕刻纹饰的炻器
11049,创造年代是,宋朝
11049,尺寸是,4.1 × 11 厘米（1 5/8 × 4 5/16 英寸）；直径：11 厘米（4 5/16 英寸）
11049,现藏博物馆是,芝加哥艺术学院
11049,来源地是,中国
11049,类型是,船只
11049,媒介是,釉面石器
11050,创造年代是,北宋
11050,创造年代是,宋朝
11050,尺寸是,4.6 × 19.7 厘米（1 13/16 × 7 3/4 英寸）；直径：19.7 厘米（7 3/4 英寸）
11050,现藏博物馆是,芝加哥艺术学院
11050,来源地是,中国
11050,类型是,船只
11050,媒介是,定窑
11050,媒介是,釉下雕花瓷器
11052,创造年代是,北宋
11052,创造年代是,宋朝
11052,尺寸是,20 × 14.5 厘米（7 7/8 × 5 11/16 英寸）；直径：14.5 厘米（5 11/16 英寸）
11052,现藏博物馆是,芝加哥艺术学院
11052,来源地是,中国
11052,类型是,船只
11052,媒介是,灰釉瓷器
11051,创造年代是,北宋
11051,创造年代是,宋朝
11051,尺寸是,10.8 × 10.9 厘米（4 1/4 × 4 5/16 英寸）；直径：10.9 厘米（4 5/16 英寸）
11051,现藏博物馆是,芝加哥艺术学院
11051,来源地是,中国
11051,类型是,船只
11051,媒介是,定瓷
11051,媒介是,釉瓷
11055,创造年代是,明朝
11055,尺寸是,2.6 × 5.1 厘米（1 × 2 英寸）
11055,现藏博物馆是,芝加哥艺术学院
11055,来源地是,中国
11055,类型是,服装与配饰
11055,媒介是,黄金
11055,媒介是,锤打
11055,媒介是,镂空及錾刻装饰
11053,创造年代是,晋朝
11053,尺寸是,21.3 × 20.5 厘米（8 3/8 × 8 1/16 英寸）；直径：20.5 厘米（8 1/16 英寸）
11053,现藏博物馆是,芝加哥艺术学院
11053,来源地是,中国
11053,类型是,船只
11053,媒介是,北方黑瓷
11053,媒介是,磁州窑型
11053,媒介是,白釉划花炻器
11054,创造年代是,唐朝
11054,尺寸是,2.5 × 4.7 厘米（1 × 1 7/8 英寸）；直径：4.7 厘米（1 7/8 英寸）
11054,现藏博物馆是,芝加哥艺术学院
11054,来源地是,中国
11054,类型是,船只
11054,媒介是,银器
11054,媒介是,饰有錾刻与环纹冲压图案
11056,创造年代是,晋朝
11056,尺寸是,4.9 × 19.6 厘米（1 15/16 × 7 3/4 英寸）；直径：19.6 厘米（7 3/4 英寸）
11056,现藏博物馆是,芝加哥艺术学院
11056,来源地是,中国
11056,类型是,船只
11056,媒介是,耀州窑
11056,媒介是,釉下模印装饰炻器
11057,创造年代是,晋朝
11057,尺寸是,7.9 × 21.3 厘米（3 × 8 1/2 英寸）；直径：21.3 厘米（8 1/2 英寸）
11057,现藏博物馆是,芝加哥艺术学院
11057,来源地是,中国
11057,类型是,船只
11057,媒介是,耀州窑
11057,媒介是,釉下模印装饰炻器
11058,创造年代是,宋朝
11058,尺寸是,6.8 × 12.1 厘米（2 11/16 × 4 3/4 英寸）；直径：12.1 厘米（4 3/4 英寸）
11058,现藏博物馆是,芝加哥艺术学院
11058,来源地是,中国
11058,类型是,船只
11058,媒介是,建盏
11058,媒介是,带有深褐色“兔毫”釉的炻器
11059,创造年代是,宋朝
11059,尺寸是,6.4 × 11.5 厘米（2 1/2 × 4 1/2 英寸）；直径：11.5 厘米（4 1/2 英寸）
11059,现藏博物馆是,芝加哥艺术学院
11059,来源地是,中国
11059,类型是,船只
11059,媒介是,黑釉铁锈斑炻器
11060,创造年代是,晋朝
11060,尺寸是,6.4 × 11.3 厘米（2 1/2 × 4 7/16 英寸）；直径：11.3 厘米（4 7/16 英寸）
11060,现藏博物馆是,芝加哥艺术学院
11060,来源地是,中国
11060,类型是,船只
11060,媒介是,钧瓷
11060,媒介是,淡蓝与粉红釉炻器
11062,创造年代是,宋朝
11062,尺寸是,13 × 7.5 厘米（5 1/8 × 2 15/16 英寸）；直径：7.5 厘米（2 15/16 英寸）
11062,现藏博物馆是,芝加哥艺术学院
11062,来源地是,中国
11062,类型是,船只
11062,媒介是,石器
11061,创造年代是,清朝
11061,尺寸是,9.1 × 11 厘米（3 9/16 × 4 5/16 英寸）；直径：11 厘米（4 5/16 英寸）
11061,现藏博物馆是,芝加哥艺术学院
11061,来源地是,中国
11061,类型是,船只
11061,媒介是,釉下彩饰模印瓷器
11063,创造年代是,宋朝
11063,尺寸是,5.4 × 13.9 厘米（2 1/8 × 5 1/2 英寸）；直径：13.9 厘米（5 1/2 英寸）
11063,现藏博物馆是,芝加哥艺术学院
11063,来源地是,中国
11063,类型是,船舶
11063,媒介是,官窑
11063,媒介是,炻器
11064,创造年代是,宋朝
11064,创造年代是,南宋
11064,尺寸是,4.1 × 12.9 厘米（1 5/8 × 5 1/16 英寸）；直径：12.9 厘米（5 1/16 英寸）
11064,现藏博物馆是,芝加哥艺术学院
11064,来源地是,中国
11064,类型是,船只
11064,媒介是,官窑器
11064,媒介是,釉面炻器（烧制失败）
11065,创造年代是,北宋
11065,创造年代是,宋朝
11065,尺寸是,9.3 × 20.2 厘米（3 11/16 × 7 15/16 英寸）；直径：20.2 厘米（7 15/16 英寸）
11065,现藏博物馆是,芝加哥艺术学院
11065,来源地是,中国
11065,类型是,船只
11065,媒介是,耀州窑
11065,媒介是,青釉刻花瓷（外壁）
11067,创造年代是,宋朝
11067,尺寸是,11.6 × 11.7 × 9.2 厘米（4又9/16 × 4又5/8 × 3又5/8 英寸）
11067,现藏博物馆是,芝加哥艺术学院
11067,来源地是,中国
11067,类型是,船只
11067,媒介是,釉下彩刻花贴花装饰石器
11066,创造年代是,宋朝
11066,尺寸是,15.1 × 7.6 × 5.5 厘米（5 15/16 × 3 × 2 3/16 英寸）
11066,现藏博物馆是,芝加哥艺术学院
11066,来源地是,中国
11066,类型是,船舶
11066,媒介是,官窑
11066,媒介是,炻器
11068,创造年代是,明朝
11068,创造年代是,元朝
11068,尺寸是,11.1 × 12.2 厘米（4 3/8 × 4 13/16 英寸）；直径：12.2 厘米（4 13/16 英寸）
11068,现藏博物馆是,芝加哥艺术学院
11068,来源地是,中国
11068,类型是,装饰艺术
11068,媒介是,青釉陶器
11068,媒介是,釉下模印装饰并施以素胎留白装饰
11069,创造年代是,元朝
11069,尺寸是,12.6 × 12.9 厘米（4 15/16 × 5 1/16 英寸）；直径：12.9 厘米（5 1/16 英寸）
11069,现藏博物馆是,芝加哥艺术学院
11069,来源地是,中国
11069,类型是,船只
11069,媒介是,龙泉窑
11069,媒介是,釉下模印装饰炻器
11073,尺寸是,25.4 × 15.4 厘米（10 × 6 1/16 英寸）；直径：15.4 厘米（6 1/16 英寸）
11073,现藏博物馆是,芝加哥艺术学院
11073,来源地是,中国
11073,类型是,船只
11073,媒介是,越窑
11073,媒介是,釉下刻花石器
11071,创造年代是,宋朝
11071,尺寸是,9.1 × 10.1 厘米（3 9/16 × 4 英寸）；直径：10.1 厘米（4 英寸）
11071,现藏博物馆是,芝加哥艺术学院
11071,来源地是,中国
11071,类型是,船舶
11071,媒介是,磁州窑
11071,媒介是,黑釉铁锈斑炻器
11070,创造年代是,唐朝
11070,尺寸是,4.5 × 12.5 厘米（1 3/4 × 4 15/16 英寸）；直径：12.5 厘米（4 15/16 英寸）
11070,现藏博物馆是,芝加哥艺术学院
11070,来源地是,中国
11070,类型是,船只
11070,媒介是,耀州窑
11070,媒介是,青釉刻花瓷器
11076,尺寸是,高：22.9厘米（9英寸）
11076,现藏博物馆是,芝加哥艺术学院
11076,来源地是,中国
11076,类型是,船只
11076,媒介是,青瓷釉陶器
11075,创造年代是,唐朝
11075,尺寸是,11.3 × 18.1 厘米（4 7/16 × 7 1/8 英寸）；直径：18.1 厘米（7 1/8 英寸）
11075,现藏博物馆是,芝加哥艺术学院
11075,来源地是,中国
11075,类型是,船只
11075,媒介是,釉面石器
11072,创造年代是,元朝
11072,尺寸是,4.7 × 8.7 厘米（1 7/8 × 3 7/16 英寸）；直径：8.7 厘米（3 7/16 英寸）
11072,现藏博物馆是,芝加哥艺术学院
11072,来源地是,中国
11072,类型是,装饰艺术
11072,媒介是,霍州窑
11072,媒介是,釉面炻器
11074,创造年代是,宋朝
11074,尺寸是,23.6 × 11.5 × 7.8 厘米（9 5/16 × 4 1/2 × 3 1/16 英寸）
11074,现藏博物馆是,芝加哥艺术学院
11074,来源地是,中国
11074,类型是,雕塑
11074,媒介是,磁州窑
11074,媒介是,铁褐
11074,媒介是,绿
11074,媒介是,黄及红釉泥浆涂层的炻器
11077,创造年代是,晋朝
11077,尺寸是,15.9 × 9.5 厘米（6 1/4 × 3 3/4 英寸）；直径：9.5 厘米（3 3/4 英寸）
11077,现藏博物馆是,芝加哥艺术学院
11077,来源地是,中国
11077,类型是,船只
11077,媒介是,定瓷
11078,创造年代是,宋朝
11078,尺寸是,4.3 × 17.3 厘米（1 11/16 × 6 13/16 英寸）；直径：17.3 厘米（6 13/16 英寸）
11078,现藏博物馆是,芝加哥艺术学院
11078,来源地是,中国
11078,类型是,船只
11078,媒介是,釉下雕刻纹饰炻器
11079,创造年代是,辽朝
11079,尺寸是,4.8 × 11.7 厘米（1 7/8 × 4 5/8 英寸）；直径：11.7 厘米（4 5/8 英寸）
11079,现藏博物馆是,芝加哥艺术学院
11079,来源地是,中国
11079,类型是,船只
11079,媒介是,釉下模印刻花瓷器
11081,创造年代是,宋朝
11081,尺寸是,5.9 × 19.7 厘米（2 5/16 × 7 3/4 英寸）；直径：19.7 厘米（7 3/4 英寸）
11081,现藏博物馆是,芝加哥艺术学院
11081,来源地是,中国
11081,类型是,船只
11081,媒介是,定瓷
11082,创造年代是,唐朝
11082,尺寸是,5.8 × 13.5 厘米（2 1/4 × 5 5/16 英寸）；直径：13.5 厘米（5 5/16 英寸）
11082,现藏博物馆是,芝加哥艺术学院
11082,来源地是,中国
11082,类型是,船只
11082,媒介是,越窑
11082,媒介是,釉下刻花石器
11080,创造年代是,晋朝
11080,尺寸是,8.2 × 20.1 × 19.4 厘米（3 1/4 × 7 15/16 × 7 5/8 英寸）
11080,现藏博物馆是,芝加哥艺术学院
11080,来源地是,中国
11080,类型是,雕塑
11080,媒介是,磁州窑器
11080,媒介是,釉下铁褐彩绘炻器
11086,尺寸是,3.2 × 6.2 厘米（1 1/4 × 2 7/16 英寸）；直径：6.2 厘米（2 7/16 英寸）
11086,现藏博物馆是,芝加哥艺术学院
11086,来源地是,中国
11086,媒介是,青釉刻花陶器
11085,创造年代是,元朝
11085,尺寸是,直径：16.5厘米（6 1/2英寸）
11085,现藏博物馆是,芝加哥艺术学院
11085,来源地是,中国
11085,类型是,装饰艺术
11085,媒介是,龙泉窑
11085,媒介是,釉下模印装饰炻器
11084,创造年代是,晋朝
11084,尺寸是,6.8 × 18.8 厘米（2 11/16 × 7 3/8 英寸）；直径：18.8 厘米（7 3/8 英寸）
11084,现藏博物馆是,芝加哥艺术学院
11084,来源地是,中国
11084,类型是,船只
11084,媒介是,耀州窑
11084,媒介是,釉下刻花和划花装饰的炻器
11083,创造年代是,元朝
11083,尺寸是,2.8 × 15.6 厘米（1 1/8 × 6 1/8 英寸）；直径：15.6 厘米（6 1/8 英寸）
11083,现藏博物馆是,芝加哥艺术学院
11083,来源地是,中国
11083,类型是,船只
11083,媒介是,龙泉窑
11083,媒介是,青釉刻花模印纹饰陶器
11087,创造年代是,明朝
11087,创造年代是,元朝
11087,尺寸是,6.7 × 36.7 厘米（2 5/8 × 14 7/16 英寸）；直径：36.7 厘米（14 7/16 英寸）
11087,现藏博物馆是,芝加哥艺术学院
11087,来源地是,中国
11087,类型是,船只
11087,媒介是,青釉下刻花陶器
11088,创造年代是,宋朝
11088,创造年代是,南宋
11088,尺寸是,4.9 × 15.3 厘米（1 15/16 × 6 英寸）；直径：15.3 厘米（6 英寸）
11088,现藏博物馆是,芝加哥艺术学院
11088,来源地是,中国
11088,类型是,船只
11088,媒介是,吉州窑
11088,媒介是,窑变釉炻器
11089,创造年代是,宋朝
11089,尺寸是,3.7 × 13.8 厘米（1 7/16 × 5 7/16 英寸）；直径：13.8 厘米（5 7/16 英寸）
11089,现藏博物馆是,芝加哥艺术学院
11089,来源地是,中国
11089,类型是,船只
11089,媒介是,青白瓷
11089,媒介是,白色凹槽边
11089,媒介是,中心雕饰。
11091,创造年代是,北宋
11091,创造年代是,宋朝
11091,尺寸是,3.9 × 15.7 厘米（1 9/16 × 6 3/16 英寸）；直径：15.7 厘米（6 3/16 英寸）
11091,现藏博物馆是,芝加哥艺术学院
11091,来源地是,中国
11091,类型是,船只
11091,媒介是,青白瓷
11091,媒介是,釉下刻花瓷器
11090,创造年代是,北宋
11090,创造年代是,宋朝
11090,尺寸是,7.1 × 20.1 厘米（2 13/16 × 8 英寸）；直径：20.4 厘米（8 英寸）
11090,现藏博物馆是,芝加哥艺术学院
11090,来源地是,中国
11090,类型是,船只
11090,媒介是,青白瓷
11090,媒介是,釉下刻花瓷器
11092,创造年代是,北宋
11092,创造年代是,宋朝
11092,尺寸是,7.4 × 10.2 厘米（2 15/16 × 4 英寸）；直径：10.2 厘米（4 英寸）
11092,现藏博物馆是,芝加哥艺术学院
11092,来源地是,中国
11092,类型是,船只
11092,媒介是,青白瓷
11092,媒介是,釉下刻花模印纹饰瓷器
11093,创造年代是,北宋
11093,创造年代是,宋朝
11093,尺寸是,8.2 × 12.3 厘米（3 1/4 × 4 13/16 英寸）；直径：12.3 厘米（4 13/16 英寸）
11093,现藏博物馆是,芝加哥艺术学院
11093,来源地是,中国
11093,类型是,船只
11093,媒介是,青白瓷
11093,媒介是,釉下刻花瓷器
11094,创造年代是,宋朝
11094,尺寸是,5 × 14.2 厘米（2 × 5 9/16 英寸）；直径：14.2 厘米（5 9/16 英寸）
11094,现藏博物馆是,芝加哥艺术学院
11094,来源地是,中国
11094,类型是,船只
11094,媒介是,青白瓷
11094,媒介是,釉下刻花瓷器
11095,创造年代是,宋朝
11095,尺寸是,5.8 × 10.8 厘米（2 1/4 × 4 1/4 英寸）；直径：10.8 厘米（4 1/4 英寸）
11095,现藏博物馆是,芝加哥艺术学院
11095,来源地是,中国
11095,类型是,船只
11095,媒介是,青白瓷
11095,媒介是,釉下模印刻花装饰炻器
11096,创造年代是,北宋
11096,创造年代是,宋朝
11096,尺寸是,5.6 × 19.7 厘米（2 3/16 × 7 3/4 英寸）；直径：19.7 厘米（7 3/4 英寸）
11096,现藏博物馆是,芝加哥艺术学院
11096,来源地是,中国
11096,类型是,船只
11096,媒介是,青白瓷
11096,媒介是,釉下刻花瓷
11097,创造年代是,晋朝
11097,尺寸是,22.7 × 9.8 厘米（8 15/16 × 3 7/8 英寸）；直径：9.8 厘米（3 7/8 英寸）
11097,现藏博物馆是,芝加哥艺术学院
11097,来源地是,中国
11097,类型是,船只
11097,媒介是,磁州窑
11097,媒介是,釉下刻花装饰的泥釉陶器
11098,创造年代是,晋朝
11098,尺寸是,高：35.6厘米（14英寸）
11098,现藏博物馆是,芝加哥艺术学院
11098,来源地是,中国
11098,类型是,雕塑
11098,媒介是,磁州窑
11098,媒介是,釉下铁褐琥珀彩绘陶器
11099,创造年代是,元朝
11099,尺寸是,13 × 14.7 厘米（5 1/8 × 5 13/16 英寸）；直径：14.7 厘米（5 13/16 英寸）
11099,现藏博物馆是,芝加哥艺术学院
11099,来源地是,中国
11099,类型是,船只
11099,媒介是,铁褐釉炻器
11101,创造年代是,唐朝
11101,尺寸是,4.9 × 7.9 厘米（1 15/16 × 3 1/8 英寸）；直径：7.9 厘米（3 1/8 英寸）
11101,现藏博物馆是,芝加哥艺术学院
11101,来源地是,中国
11101,类型是,船只
11101,媒介是,施釉陶器
11101,媒介是,饰有钴蓝与铅琥珀色条纹
11102,创造年代是,唐朝
11102,尺寸是,"A: 高8.1厘米（3 3/16英寸）
直径8.0厘米（3 1/8英寸）
B: 高2.5厘米（1英寸）
直径5.8厘米（2 1/4英寸）"
11102,现藏博物馆是,芝加哥艺术学院
11102,来源地是,中国
11102,类型是,船只
11102,媒介是,三彩铅釉陶器带釉下模印装饰
11100,创造年代是,唐朝
11100,尺寸是,3.6 × 9.4 厘米（1 7/16 × 3 11/16 英寸）；直径：9.4 厘米（3 11/16 英寸）
11100,现藏博物馆是,芝加哥艺术学院
11100,来源地是,中国
11100,类型是,船只
11100,媒介是,施釉陶器
11100,媒介是,饰有钴蓝与铅绿条纹
11104,创造年代是,唐朝
11104,尺寸是,7.9 × 10.2 厘米（3 1/8 × 4 英寸）；直径：10.2 厘米（4 英寸）
11104,现藏博物馆是,芝加哥艺术学院
11104,来源地是,中国
11104,类型是,船只
11104,媒介是,泥浆纹陶器
11103,创造年代是,晋朝
11103,尺寸是,12.8 × 8 × 4.1 厘米（5 1/16 × 3 1/8 × 1 5/8 英寸）
11103,现藏博物馆是,芝加哥艺术学院
11103,来源地是,中国
11103,类型是,船只
11103,媒介是,釉下彩模印装饰的炻器
11105,创造年代是,唐朝
11105,尺寸是,26.2 × 14 厘米（10 5/16 × 5 1/2 英寸）；直径：14 厘米（5 1/2 英寸）
11105,现藏博物馆是,芝加哥艺术学院
11105,来源地是,中国
11105,类型是,船只
11105,媒介是,北方白瓷
11105,媒介是,黄白釉炻器
11106,创造年代是,唐朝
11106,尺寸是,22.5 × 10.6 厘米（8 7/8 × 4 3/16 英寸）；直径：10.6 厘米（4 3/16 英寸）
11106,现藏博物馆是,芝加哥艺术学院
11106,来源地是,中国
11106,类型是,船只
11106,媒介是,象牙釉炻器
11107,创造年代是,唐朝
11107,尺寸是,13.7 × 13.4 厘米（5 3/8 × 5 1/4 英寸）；直径：13.4 厘米（5 1/4 英寸）
11107,现藏博物馆是,芝加哥艺术学院
11107,来源地是,中国
11107,类型是,船只
11107,媒介是,琥珀釉陶器
11108,创造年代是,唐朝
11108,尺寸是,6.4 × 10.3 厘米（2 1/2 × 4 1/16 英寸）；直径：10.3 厘米（4 1/16 英寸）
11108,现藏博物馆是,芝加哥艺术学院
11108,来源地是,中国
11108,类型是,船只
11108,媒介是,石器
11109,创造年代是,隋朝
11109,尺寸是,17.5 × 10.7 × 7.3 厘米（6 7/8 × 4 3/16 × 2 7/8 英寸）
11109,现藏博物馆是,芝加哥艺术学院
11109,来源地是,中国
11109,类型是,船只
11109,媒介是,釉下彩模印装饰石器
11112,创作者是,淡然
11112,创造年代是,清朝
11112,尺寸是,册页：30.5 × 36.2 厘米（12 × 14 1/4 英寸）
11112,现藏博物馆是,芝加哥艺术学院
11112,来源地是,中国
11112,类型是,绘画
