Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
"Dagger axe (ge) with dragons and birds, fragment",,"Henan province, China",ca. 1050-1000 BCE,Bronze with meteoritic iron blade,H x W x D: 18.3 × 7 × 1.9 cm (7 3/16 × 2 3/4 × 3/4 in),Purchase -—Charles Lang Freer Endowment,,,Weapon and Armament,,,,,All_images\image3425.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-F1934.11_001
Wine container (Zun),,China,ca. 11th century BCE,Bronze,H x W x D: 27.6 x 21.4 x 21.4 cm (10 7/8 x 8 7/16 x 8 7/16 in),Gift of The Arthur M. Sackler Foundation,,,Vessel,,,,,All_images\image3426.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7382_28
Bracelet,,China,1644-1911,Jade,H x W: 1.6 x 7.9 cm (5/8 x 3 1/8 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images\image3427.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7522_15
Vase,,"Jingdezhen, Jiangxi province, China",20th century,Eggshell porcelain with overglaze polychrome decoration,H x W: 31 x 14 cm (12 3/16 x 5 1/2 in),Gift of Walter Bell,,,Vessel,,,,,All_images\image3428.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3939_1-000001
Pair of Seals,Fang Jiekan (1903-1987),China,"January, 1948",Soapstone,H x W x D (each): 5.2 x 2.4 x 2.4 cm (2 1/16 x 15/16 x 15/16 in),Gift of Benjamin Chou in memory of Wang Yachen,,,Tool and Equipment,,,,,All_images\image3429.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5920_09
Drinking Vessel for Wine (gu),,China,ca. 13th century BCE,Bronze,H x W x D: 29.6 x 16.5 x 16.5 cm (11 5/8 x 6 1/2 x 6 1/2 in),Gift of The Arthur M. Sackler Foundation,,,Vessel,,,,,All_images\image3430.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6217_11
Rectangular box with lid,,China,16th century or later,Carved paste with black and red lacquer on wood core in imitation of carved marbled lacquer (tixi),H x W x D: 17.2 x 8.3 x 46.5 cm (6 3/4 x 3 1/4 x 18 5/16 in),Gift of Arthur M. Sackler,,,Container,,,,,All_images\image3431.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6242_09
"Chrysanthemum, Bamboo, and Rock",Attributed to Wen Zhengming 文徵明 (1470-1559),China,1535,Ink on paper,H x W (image): 48.2 x 25.7 cm (19 x 10 1/8 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image3432.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6218_10
A Fishmonger and his customer,,China,1644-1911,Ink and color on silk,H x W: 26.8 x 25.2 cm (10 9/16 x 9 15/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image3433.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6381_01
Mirror ( chien),,China,618-907,Bronze,Diam x D: 16.7 x 1.2 cm (6 9/16 x 1/2 in),Gift of Charles Lang Freer,,,Mirror,,,,,All_images\image3434.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5994_10
Landscape,Yi Da'an (1876-1941),China,1928,Ink and colors on paper,H x W: 34 x 61 cm (13 3/8 x 24 in),Gift of Tong-Ching Chang in memory of her father Hui-Shu Chang,,,Painting,,,,,All_images\image3435.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7438_49
Tablet,,"Anyang, probably Henan province, China",ca. 1250-ca. 1050 BCE,Marble,H x W x D: 15.4 × 3 × 1.4 cm (6 1/16 × 1 3/16 × 9/16 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Ceremonial Object,,,,,All_images\image3436.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S2012.9.283_001
Collared disk,,"Anyang, probably Henan province, China",ca. 1250-ca. 1050 BCE,Jade (nephrite),Diam x D: 15.9 × 1.6 cm (6 1/4 × 5/8 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Ceremonial Object,,,,,All_images\image3437.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S2012.9.226_001
Seal carved by Tai Jingnong for Wang Yachen,Tai Jingnong (1902-1990),China,1970's ?,Soapstone,H x W x D: 4.1 x 7.2 x 2 cm (1 5/8 x 2 13/16 x 13/16 in),Gift of Benjamin Chou in memory of Wang Yachen,,,Tool and Equipment,,,,,All_images\image3438.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5920_07
Seal carved by Lai Chusheng for Wang Yachen,Lai Chusheng (1903-1975),China,1944,Soapstone,H x W x D: 5.8 x 1.5 x 1.5 cm (2 5/16 x 9/16 x 9/16 in),Gift of Benjamin Chou in memory of Wang Yachen,,,Tool and Equipment,,,,,All_images\image3439.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5921_05
Seal carved by Chen Julai for Wang Yachen,Chen Julai (1904-1984),China,before 1947,"Soapstone (Tianhuang stone from Shoushan, Fujian province)",H x W x D: 4.1 x 1.7 x 1.5 cm (1 5/8 x 11/16 x 9/16 in),Gift of Benjamin Chou in memory of Wang Yachen,,,Tool and Equipment,,,,,All_images\image3440.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5921_07
Turtle,,China,19th century,Jade,H x W x D: 1.1 x 2.3 x 3.7 cm (7/16 x 7/8 x 1 7/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image3441.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7533_05
Button shaped object,,China,1644-1911,Jade,Diam x D: 3.9 x 1.3 cm (1 9/16 x 1/2 in),Gift of Charles Lang Freer,,,Unclassified,,,,,All_images\image3442.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7522_19
Foliated tray with dragons and seven Chinese characters,,China,1522-1566,Carved black and red lacquer on wood core,H x W x D: 5 x 39.8 x 39.8 cm (1 15/16 x 15 11/16 x 15 11/16 in),Gift of Jun Tsei Tai,,,Vessel,,,,,All_images\image3443.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6166_01
Seal,,China,1644-1911,Muscovite,H x W: 6.4 x 3.5 cm (2 1/2 x 1 3/8 in),Gift of Charles Lang Freer,,,Tool and Equipment,,,,,All_images\image3444.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7680_05
Ornament: small disc,,China,19th century,Jade,Diam x D: 3.7 x 0.9 cm (1 7/16 x 3/8 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images\image3445.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7522_21
Circular Box,,"possibly Yunnan province, China",1522-1566,Carved red lacquer on wood core,H x W x D: 9.6 x 24.7 x 24.7 cm (3 3/4 x 9 3/4 x 9 3/4 in),Gift of Arthur M. Sackler,,,Container,,,,,All_images\image3446.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6243_10
"Landscape with House, Bridge over Stream",Gong Xian (ca. 1610-1689),China,17th century,Ink and color on paper,H x W: 46.5 x 61.4 cm (18 5/16 x 24 3/16 in),Purchase — Smithsonian Unrestricted Trust Funds,,,Painting,,,,,All_images\image3447.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7336_42
Bracelet,,China,1644-1911,Jade,Diam x D: 8.4 x 1.2 cm (3 5/16 x 1/2 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images\image3448.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7522_14
Tubular head ornament,,"Anyang, probably Henan province, China",ca. 1300-ca. 1050 BCE,Jade (nephrite),H x Diam (overall): 3.6 x 4 cm (1 7/16 x 1 9/16 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Jewelry and Ornament,,,,,All_images\image3449.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S2012.9.231_001
Couplet in running-cursive script,"Zhang Daqian 張大千 (China, 1899-1983)",China,20th century,Pair of hanging scrolls; ink on gold-flecked paper,H x W (image): 132.9 x 32.2 cm (52 5/16 x 12 11/16 in),Gift of Robert Hatfield Ellsworth in honor of the 75th Anniversary of the Freer Gallery of Art,,,Calligraphy,,,,,All_images\image3450.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5594_13
Seal,,China,,Bronze,H x W: 1.2 x 1.4 cm (1/2 x 9/16 in),Gift of Charles Lang Freer,,,Tool and Equipment,,,,,All_images\image3451.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7685_11
Ancestor tablet with bird and dragon,,China,ca. 1050-ca. 950 BCE,Jade (nephrite),H x W x D: 13.2 x 2.5 x 0.4 cm (5 3/16 x 1 x 3/16 in),Gift of Arthur M. Sackler,,,Ceremonial Object,,,,,All_images\image3452.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.847_001
Fishing Alone on the Winter River,,China,18th century,Ink and color on silk,H x W: 74.3 x 28.4 cm (29 1/4 x 11 3/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image3453.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5716_06
Ornament in shape of oval ring,,China,1644-1911,Jade,H x W: 5.1 x 3.8 cm (2 x 1 1/2 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images\image3454.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7522_26
Vase,,"Jingdezhen, Jiangxi province, China",ca. 1700,Porcelain with cobalt pigment under clear glaze,H x Diam: 26.3 × 11.7 cm (10 3/8 × 4 5/8 in),Gift of Mrs. Julia Curtis,,,Vessel,,,,,All_images\image3455.jpg,无图片
Seal carved by Tai Jingnong for Wang Yachen,Tai Jingnong (1902-1990),China,1976,Soapstone,H x W x D: 4.8 x 2.5 x 2.5 cm (1 7/8 x 1 x 1 in),Gift of Benjamin Chou in memory of Wang Yachen,,,Tool and Equipment,,,,,All_images\image3456.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5920_06
"Guan Yu, Wenchang, and Kuixing",Formerly attributed to Li Gonglin (傳)李公麟 (ca. 1049-1106),China,1644-1911,Ink on silk,H x W (image): 89.5 × 57.8 cm (35 1/4 × 22 3/4 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image3457.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5712_04
Pair of Seals carved by Boyong for Wang Yachen,Signed: Boyong (active 1900-1983),China,20th century,Soapstone,H x W x D: 7 x 1.9 x 1.9 cm (2 3/4 x 3/4 x 3/4 in),Gift of Benjamin Chou in memory of Wang Yachen,,,Tool and Equipment,,,,,All_images\image3458.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5920_12
Pendant,,China,618-906?,Glass,H x W x D: 3.9 x 3.1 x 3.1 cm (1 9/16 x 1 1/4 x 1 1/4 in),Gift of The Honorable and Mrs. Hugh Scott,,,Jewelry and Ornament,,,,,All_images\image3459.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7700_25
Bracelet,,China,1644-1911,Jade,Diam x D: 8.3 x 1.3 cm (3 1/4 x 1/2 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images\image3460.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7522_16
"Pendant in the form of a bird, reworked",,"Anyang, probably Henan province, China",ca. 1300-1050 BCE,Jade,H x W x D: 2.7 x 3.8 x 1 cm (1 1/16 x 1 1/2 x 3/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image3461.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.696_001
Luohan on a Water Buffalo Skin,,China,17th century,Ink and color on silk,H x W: 125.1 x 75.2 cm (49 1/4 x 29 5/8 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image3462.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5751_06
"New Year's Poem, in running script",Yi Da'an (1876-1941),China,1928,Ink on paper,H x W: 34.5 x 60.5 cm (13 9/16 x 23 13/16 in),Gift of Tong-Ching Chang in memory of her father Hui-Shu Chang,,,Calligraphy,,,,,All_images\image3463.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6620_03
Seal carved by Qi Baishi for Wang Yachen,Qi Baishi 齊白石 (1864-1957),China,before 1947,"Soapstone (white furong stone from Shoushan, Fujian province)",H x W x D: 6 x 2.5 x 2.8 cm (2 3/8 x 1 x 1 1/8 in),Gift of Benjamin Chou in memory of Wang Yachen,,,Tool and Equipment,,,,,All_images\image3464.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5921_12
Pendant,,China,618-906?,Glass,H x W x D: 3.6 x 2.9 x 2.9 cm (1 7/16 x 1 1/8 x 1 1/8 in),Gift of The Honorable and Mrs. Hugh Scott,,,Jewelry and Ornament,,,,,All_images\image3465.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7700_24
"Herons, Lotus, and Bamboo",,China,16th century,Hanging scroll mounted on panel; ink and color on silk,H x W (image): 208.2 x 94.6 cm (81 15/16 x 37 1/4 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image3466.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5711_04
Pendant,,China,618-906?,Glass,H x W x D: 3.8 x 2.9 x 2.9 cm (1 1/2 x 1 1/8 x 1 1/8 in),Gift of The Honorable and Mrs. Hugh Scott,,,Jewelry and Ornament,,,,,All_images\image3467.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7700_26
Cylindrical bead,,China,19th century,Jade,H x Diam: 3.3 x 1.8 cm (1 5/16 x 11/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images\image3468.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7533_07
Luohan with a White Monkey,,China,17th century,Ink and color on silk panel,H x W: 128 x 75.2 cm (50 3/8 x 29 5/8 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image3469.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5751_07
Ritual food vessel (yu),,China,ca. 12th-11th century BCE,Bronze,H x W x D: 17.5 x 25.4 x 25.4 cm (6 7/8 x 10 x 10 in),Gift of The Arthur M. Sackler Foundation,,,Vessel,,,,,All_images\image3470.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7691_21
Vessel (fragment),,"Anyang, Henan province, China",ca. 1300-1200 BCE,Unglazed white pottery,H x W (overall): 2.8 x 3.5 cm (1 1/8 x 1 3/8 in),Gift of the John Hadley Cox Archaeological Study Collection,,,Vessel,,,,,All_images\image3471.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-4208_1
"Sherd, undecorated",,China,ca. 1600 - ca. 1050 BCE,,H x W (overall): 2.2 x 1.6 cm (7/8 x 5/8 in),Gift of the John Hadley Cox Archaeological Study Collection,,,Vessel,,,,,All_images\image3472.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-4210_2
Chariot fitting: linchpin,,China,1050-221 BCE,Bronze,H x W: 11.1 x 4.9 cm (4 3/8 x 1 15/16 in),Gift of Charles Lang Freer,,,Tool and Equipment,,,,,All_images\image3473.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6070_06
Cup (bei),,China,17th century,Jade,H x W x D: 7.1 x 10.7 x 4.3 cm (2 13/16 x 4 3/16 x 1 11/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image3474.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7248_51
Reminiscences of Nanjing: Colophon,Yan Shiching (active ca. 1870-1922),China,1913,Ink on paper,H x W (image): 23.8 x 19.2 cm (9 3/8 x 7 9/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image3475.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8132_25
Bead with dragon spirals,,China,ca. 850-ca. 771 BCE,Jade (nephrite),H x W x D: 3.4 x 1.9 x 1.9 cm (1 5/16 x 3/4 x 3/4 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image3476.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.931_001
Finial,,China,1050-221 BCE,Bronze,H x W: 10.5 x 5.6 cm (4 1/8 x 2 3/16 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images\image3477.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7727_05
Dish,,"Jingdezhen, Jiangxi province, China",1862-1874,Porcelain with cobalt pigment under clear glaze,H x W x D: 4 x 18 x 18 cm (1 9/16 x 7 1/16 x 7 1/16 in),Gift of Mrs. Elizabeth Gordon Norcross,,,Vessel,,,,,All_images\image3478.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7945_25
Seal,,China,,Jade (serpentine),H x W: 1.9 x 2.8 cm (3/4 x 1 1/8 in),Gift of Charles Lang Freer,,,Tool and Equipment,,,,,All_images\image3479.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7680_07
"Fragment of spouted dish, full profile section, and showing part of area of turn to spout",,"Jingdezhen, Jiangxi province, China",14th century,Porcelin with copper pigment under clear glaze,,Gift of John A. Pope,,,Vessel,,,,,All_images\image3480.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-922_1
Seal carved by Wang Zhuangwei for Wang Yachen,Wang Zhuangwei (1909-1998),China,1968,Soapstone,H x W x D: 6 x 2.2 x 2.3 cm (2 3/8 x 7/8 x 7/8 in),Gift of Benjamin Chou in memory of Wang Yachen,,,Tool and Equipment,,,,,All_images\image3481.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5920_02
Ancestor tablet,,China,ca. 1400-ca. 1300 BCE,Jade (nephrite),H x W x D: 18.6 x 2 x 1 cm (7 5/16 x 13/16 x 3/8 in),Gift of Arthur M. Sackler,,,Ceremonial Object,,,,,All_images\image3482.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.838_001
Seal,,China,,Bronze,H x W: 7.6 x 6.7 cm (3 x 2 5/8 in),Gift of Charles Lang Freer,,,Tool and Equipment,,,,,All_images\image3483.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7677_22
"Oracle bones fragments, inscribed",,"Anyang, probably Henan province, China",ca. 1250 - ca. 1050 BCE,Bones and turtle plastrons,H x W x D (a (turtle shell)): 12.8 × 7.6 × 1.5 cm (5 1/16 × 3 × 9/16 in),,,,Unclassified,,,,,All_images\image3484.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-O-1a-e_1
Seal carved by Fang Jiekan for Wang Yachen,Fang Jiekan (1903-1987),China,ca. 1947-1948?,"Soapstone (yellow furong stone from Shoushan, Fujian province)",H x W x D: 3.5 x 2.4 x 1.6 cm (1 3/8 x 15/16 x 5/8 in),Gift of Benjamin Chou in memory of Wang Yachen,,,Tool and Equipment,,,,,All_images\image3485.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5921_08
Couplet in running script,"Cheng Shifa (China, 1921-2007)",China,1986,Pair of hanging scrolls; ink on bark paper,"H x W (image, each): 135.6 x 32.4 cm (53 3/8 x 12 3/4 in)",Gift of Robert Hatfield Ellsworth in honor of the 75th Anniversary of the Freer Gallery of Art,,,Calligraphy,,,,,All_images\image3486.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5596_12-000001
Bracelet,,China,1644-1911,Jade,H x W: 2.1 x 7.9 cm (13/16 x 3 1/8 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images\image3487.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7522_17
Bench,,China,19th century,Wood,H x W x D: 37.6 x 193.6 x 36.7 cm (14 13/16 x 76 1/4 x 14 7/16 in),Gift of Charles Lang Freer,,,Furniture and Furnishing,,,,,All_images\image3488.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8535_29
Ceremonial implement,,China,1644-1911,Jade,H x W: 12.5 x 7.2 cm (4 15/16 x 2 13/16 in),Gift of Charles Lang Freer,,,Ceremonial Object,,,,,All_images\image3489.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7606_35
Seal,,China,,Jade,H x W: 2.4 x 2.4 cm (15/16 x 15/16 in),Gift of Charles Lang Freer,,,Tool and Equipment,,,,,All_images\image3490.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7680_08
Garment hook (daigou),,China,,Bronze,H x W: 12.5 x 1.9 cm (4 15/16 x 3/4 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images\image3491.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7653_02
Cup,,China,17th-18th centuries,Jade,H x W x D: 4.1 x 10.1 x 5.8 cm (1 5/8 x 4 x 2 5/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image3492.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5547_07
Figure in the form of a turtle shell,,China,19th century,Jade,H x W x D: 1.1 x 2.3 x 2.7 cm (7/16 x 7/8 x 1 1/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image3493.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7533_10
Water Buffalo and Herd boy,,China,1600-1800,Jade,H x W x D: 4.6 x 10.9 x 7.7 cm (1 13/16 x 4 5/16 x 3 1/16 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image3494.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7418_35
Pendant,,China,618-906?,Glass,H x W x D: 3.5 x 2.7 x 2.7 cm (1 3/8 x 1 1/16 x 1 1/16 in),Gift of The Honorable and Mrs. Hugh Scott,,,Jewelry and Ornament,,,,,All_images\image3495.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7700_27
Garment hook (daigou),,China,5th-3rd century BCE,Iron with gold and silver inlay,H x W x D: 19.4 x 3 x 1.8 cm (7 5/8 x 1 3/16 x 11/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image3496.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.418_001
Excerpt from the Duobao Pagoda Stele in standard script,Qian Feng (1740-1795),China,late 18th century,Hanging scroll; ink on paper,H x W (image): 83.7 x 42.4 cm (32 15/16 x 16 11/16 in),Gift of Robert Hatfield Ellsworth in honor of the 75th Anniversary of the Freer Gallery of Art,,,Calligraphy,,,,,All_images\image3497.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5580_07
